"","outbreak_id","species","affected"
"809","2021/41_1","sheep","10"
"810","2021/18_2","cows","1"
"811","2021/17_2","cows","2"
"812","2021/16_3","cows","3"
"813","2021/15_3","cows","1"
"814","2021/14_2","cows","1"
"815","2021/13_3","cows","2"
"816","2021/12_3","cows","1"
"817","2021/11_4","cows","3"
"818","2021/9_5","wild_animals","1"
"819","2021/11_3","wild_animals","1"
"820","2021/10_4","wild_animals","1"
"821","2021/10_3","cows","1"
"822","2021/9_4","cows","1"
"823","2021/8_5","cows","1"
"824","2021/40_1","sheep","5"
"825","2021/39_1","sheep","14"
"826","2021/7_5","cows","2"
"827","2021/6_6","cows","1"
"828","2021/5_6","cows","1"
"829","2021/38_1","sheep","6"
"830","2021/37_1","cows","01-jul"
"831","2021/36_1","sheep","5"
"832","2021/4_6","horses","1"
"833","2021/8_4","horses","0"
"834","2021/3_6","horses","1"
"835","2021/2_8","horses","1"
"836","2021/7_4","poultry","0"
"837","2021/6_5","horses","0"
"838","2021/35_1","sheep","25"
"839","2021/34_1","sheep","13"
"840","2021/29_1","sheep","2"
"841","2021/1_8","cows","25"
"842","2021/5_5","horses","1"
"843","2021/16_2","goats","0"
"844","2021/16_2","sheep","2"
"845","2021/33_1","sheep","7"
"846","2021/32_1","sheep","2"
"847","2021/31_1","sheep","1"
"848","2021/30_1","sheep","7"
"849","2021/4_5","horses","1"
"850","2021/28_1","goats","0"
"851","2021/27_1","sheep","7"
"852","2021/2_7","cows","1"
"853","2021/26_1","goats","0"
"854","2021/26_1","sheep","3"
"855","2021/25_1","sheep","1"
"856","2021/24_1","goats","0"
"857","2021/24_1","sheep","1"
"858","2021/2_6","horses","1"
"859","2021/23_1","sheep","2"
"860","2021/3_5","horses","1"
"861","2021/22_1","sheep","2"
"862","2021/21_1","sheep","1"
"863","2021/20_1","sheep","4"
"864","2021/19_1","cows","2"
"865","2021/18_1","sheep","11"
"866","2021/17_1","sheep","8"
"867","2021/6_4","pigs","0"
"868","2021/5_4","pigs","0"
"869","2021/16_1","sheep","1"
"870","2021/15_2","sheep","4"
"871","2021/13_2","sheep","1"
"872","2021/12_2","sheep","1"
"873","2021/9_3","sheep","0"
"874","2021/8_3","sheep","0"
"875","2021/11_2","sheep","3"
"876","2021/10_2","sheep","1"
"877","2021/9_2","sheep","1"
"878","2021/8_2","sheep","2"
"879","2021/7_3","sheep","1"
"880","2021/6_3","cows","0"
"881","2021/6_3","goats","3"
"882","2021/5_3","goats","0"
"883","2021/5_3","sheep","1"
"884","2021/4_4","sheep","5"
"885","2021/3_4","sheep","3"
"886","2021/2_5","cows","0"
"887","2021/1_7","horses","0"
"888","2021/15_1","sheep","1"
"889","2021/4_3","pigs","0"
"890","2021/7_2","sheep","0"
"891","2021/6_2","sheep","0"
"892","2021/5_2","sheep","0"
"893","2021/4_2","sheep","0"
"894","2021/3_3","sheep","0"
"895","2021/2_4","sheep","0"
"896","2021/14_1","sheep","1"
"897","2021/1_6","goats","0"
"898","2021/3_2","pigs","0"
"899","2021/2_3","pigs","0"
"900","2021/13_1","goats","0"
"901","2021/13_1","sheep","1"
"902","2021/12_1","goats","1"
"903","2021/11_1","goats","0"
"904","2021/11_1","sheep","1"
"905","2021/10_1","sheep","1"
"906","2021/1_5","cows","1"
"907","2021/9_1","sheep","1"
"908","2021/8_1","goats","0"
"909","2021/8_1","sheep","1"
"910","2020/19_3","sheep","2"
"911","2020/18_3","sheep","1"
"912","2020/17_3","sheep","1"
"913","2020/16_3","sheep","1"
"914","2020/15_3","goats","1"
"915","2020/14_3","sheep","1"
"916","2021/7_1","sheep","1"
"917","2021/6_1","goats","0"
"918","2021/6_1","sheep","1"
"919","2021/5_1","goats","0"
"920","2021/5_1","sheep","1"
"921","2021/4_1","goats","0"
"922","2021/4_1","sheep","1"
"923","2021/1_4","goats","0"
"924","2021/2_2","wild_animals","1"
"925","2021/2_1","goats","1"
"926","2021/3_1","goats","1"
"927","2021/1_3","sheep","1"
"928","2021/1_2","pigs","0"
"929","2021/1_1","wild_animals","0"
"930","2020/32_2","cows","0"
"931","2020/33_2","cows","0"
"932","2020/1_6","cows","1"
"933","2020/30_2","cows","0"
"934","2020/29_2","cows","0"
"935","2020/28_2","sheep","5"
"936","2020/27_2","cows","0"
"937","2020/7_3","pigs","0"
"938","2020/26_2","cows","0"
"939","2020/25_2","cows","0"
"940","2020/24_2","cows","0"
"941","2020/21_2","cows","0"
"942","2020/22_2","cows","0"
"943","2020/23_2","cows","0"
"944","2020/20_2","cows","0"
"945","2020/19_2","cows","0"
"946","2020/18_2","cows","0"
"947","2020/17_2","cows","0"
"948","2020/14_2","cows","0"
"949","2020/15_2","cows","0"
"950","2020/16_2","cows","0"
"951","2020/1_5","wild_animals","1"
"952","2020/12_3","cows","0"
"953","2020/13_3","cows","0"
"954","2020/13_2","sheep","1"
"955","2020/8_3","cows","0"
"956","2020/9_3","sheep","4"
"957","2020/10_3","sheep","4"
"958","2020/11_3","sheep","25"
"959","2020/12_2","sheep","1"
"960","2020/139_1","horses","1"
"961","2020/7_2","cows","1"
"962","2020/138_1","horses","1"
"963","2020/6_3","goats","0"
"964","2020/137_1","horses","2"
"965","2020/5_4","cows","0"
"966","2020/4_4","cows","0"
"967","2020/3_4","cows","0"
"968","2020/11_2","goats","1"
"969","2020/136_1","horses","1"
"970","2020/135_1","horses","1"
"971","2020/134_1","horses","1"
"972","2020/133_1","horses","1"
"973","2020/132_1","horses","1"
"974","2020/2_4","cows","1"
"975","2020/131_1","horses","1"
"976","2020/130_1","horses","0"
"977","2020/129_1","horses","1"
"978","2020/128_1","horses","0"
"979","2020/127_1","horses","1"
"980","2020/10_2","goats","1"
"981","2020/126_1","horses","1"
"982","2020/125_1","horses","1"
"983","2020/124_1","horses","1"
"984","2020/123_1","horses","1"
"985","2020/122_1","horses","1"
"986","2020/121_1","horses","1"
"987","2020/120_1","horses","1"
"988","2020/119_1","horses","1"
"989","2020/118_1","horses","1"
"990","2020/117_1","horses","0"
"991","2020/116_1","horses","1"
"992","2020/115_1","horses","1"
"993","2020/114_1","horses","1"
"994","2020/113_1","horses","1"
"995","2020/112_1","horses","1"
"996","2020/111_1","horses","1"
"997","2020/110_1","horses","1"
"998","2020/109_1","horses","1"
"999","2020/108_1","horses","1"
"1000","2020/107_1","horses","1"
"1001","2020/106_1","horses","1"
"1002","2020/105_1","horses","1"
"1003","2020/104_1","horses","1"
"1004","2020/103_1","horses","1"
"1005","2020/102_1","horses","1"
"1006","2020/101_1","horses","1"
"1007","2020/100_1","horses","1"
"1008","2020/99_1","horses","1"
"1009","2020/98_1","horses","2"
"1010","2020/97_1","horses","1"
"1011","2020/96_1","horses","1"
"1012","2020/95_1","horses","1"
"1013","2020/94_1","horses","1"
"1014","2020/93_1","horses","1"
"1015","2020/92_1","horses","1"
"1016","2020/91_1","horses","1"
"1017","2020/90_1","horses","1"
"1018","2020/89_1","horses","1"
"1019","2020/9_2","sheep","1"
"1020","2020/88_1","horses","1"
"1021","2020/87_1","horses","1"
"1022","2020/86_1","horses","1"
"1023","2020/85_1","horses","1"
"1024","2020/84_1","horses","1"
"1025","2020/83_1","horses","1"
"1026","2020/82_1","horses","1"
"1027","2020/81_1","horses","1"
"1028","2020/80_1","horses","2"
"1029","2020/76_1","horses","1"
"1030","2020/79_1","horses","1"
"1031","2020/78_1","horses","1"
"1032","2020/77_1","horses","1"
"1033","2020/75_1","horses","1"
"1034","2020/74_1","horses","1"
"1035","2020/73_1","horses","1"
"1036","2020/72_1","horses","1"
"1037","2020/71_1","horses","1"
"1038","2020/70_1","horses","1"
"1039","2020/67_1","horses","1"
"1040","2020/69_1","horses","1"
"1041","2020/68_1","horses","2"
"1042","2020/66_1","horses","1"
"1043","2020/64_1","horses","1"
"1044","2020/65_1","horses","1"
"1045","2020/61_1","horses","1"
"1046","2020/62_1","horses","1"
"1047","2020/63_1","horses","1"
"1048","2020/60_1","horses","3"
"1049","2020/59_1","horses","0"
"1050","2020/58_1","horses","2"
"1051","2020/57_1","horses","1"
"1052","2020/56_1","horses","1"
"1053","2020/55_1","horses","1"
"1054","2020/54_1","horses","1"
"1055","2020/53_1","horses","1"
"1056","2020/52_1","horses","1"
"1057","2020/50_1","horses","1"
"1058","2020/51_1","horses","1"
"1059","2020/49_1","horses","1"
"1060","2020/48_1","horses","1"
"1061","2020/47_1","horses","1"
"1062","2020/46_1","horses","1"
"1063","2020/45_1","horses","2"
"1064","2020/44_1","horses","1"
"1065","2020/43_1","horses","1"
"1066","2020/42_1","horses","0"
"1067","2020/41_1","horses","1"
"1068","2020/40_1","horses","1"
"1069","2020/39_1","horses","1"
"1070","2020/38_1","horses","1"
"1071","2020/37_1","horses","3"
"1072","2020/36_1","horses","1"
"1073","2020/35_1","horses","1"
"1074","2020/34_1","horses","1"
"1075","2020/33_1","horses","1"
"1076","2020/1_4","cows","1"
"1077","2020/32_1","horses","1"
"1078","2020/31_1","horses","1"
"1079","2020/30_1","horses","1"
"1080","2020/29_1","horses","1"
"1081","2020/28_1","horses","1"
"1082","2020/27_1","horses","1"
"1083","2020/26_1","horses","1"
"1084","2020/25_1","horses","1"
"1085","2020/24_1","horses","1"
"1086","2020/23_1","horses","1"
"1087","2020/22_1","horses","1"
"1088","2020/21_1","horses","4"
"1089","2020/20_1","horses","1"
"1090","2020/19_1","horses","1"
"1091","2020/17_1","horses","1"
"1092","2020/18_1","horses","1"
"1093","2020/8_2","goats","0"
"1094","2020/8_2","sheep","1"
"1095","2020/16_1","horses","1"
"1096","2020/15_1","horses","1"
"1097","2020/14_1","horses","2"
"1098","2020/13_1","horses","1"
"1099","2020/12_1","horses","1"
"1100","2020/11_1","horses","1"
"1101","2020/10_1","horses","1"
"1102","2020/9_1","horses","1"
"1103","2020/8_1","horses","1"
"1104","2020/7_1","horses","1"
"1105","2020/6_2","horses","2"
"1106","2020/5_3","horses","2"
"1107","2020/4_3","horses","1"
"1108","2020/3_3","horses","1"
"1109","2020/2_3","horses","1"
"1110","2020/1_3","horses","0"
"1111","2020/6_1","sheep","1"
"1112","2020/5_2","pigs","0"
"1113","2020/5_1","sheep","1"
"1114","2020/4_2","pigs","0"
"1115","2020/3_2","goats","1"
"1116","2020/2_2","goats","0"
"1117","2020/2_2","sheep","1"
"1118","2020/3_1","pigs","0"
"1119","2020/2_1","pigs","0"
"1120","2020/4_1","sheep","1"
"1121","2020/1_2","goats","0"
"1122","2020/1_2","sheep","1"
"1123","2019/24_1","sheep","1"
"1124","2020/1_1","wild_animals","0"
"1125","2019/23_1","goats","0"
"1126","2019/23_1","sheep","1"
"1127","2019/22_1","sheep","1"
"1128","2019/6_3","horses","1"
"1129","2019/5_3","horses","1"
"1130","2019/11_2","pigs","0"
"1131","2019/10_2","pigs","0"
"1132","2019/21_1","sheep","1"
"1133","2019/4_3","horses","1"
"1134","2019/3_3","horses","1"
"1135","2019/2_4","horses","1"
"1136","2019/20_1","sheep","1"
"1137","2019/1_5","horses","1"
"1138","2019/9_2","pigs","0"
"1139","2019/19_1","goats","0"
"1140","2019/19_1","sheep","1"
"1141","2019/8_2","pigs","0"
"1142","2019/7_2",NA,"0"
"1143","2019/2_3","cows","1"
"1144","2019/6_2","pigs","0"
"1145","2019/18_1","goats","0"
"1146","2019/18_1","sheep","1"
"1147","2019/17_1","sheep","1"
"1148","2019/5_2","pigs","0"
"1149","2019/16_1","sheep","2"
"1150","2019/15_1","sheep","1"
"1151","2019/13_1","goats","0"
"1152","2019/13_1","sheep","1"
"1153","2019/14_1","sheep","1"
"1154","2019/4_2","pigs","0"
"1155","2019/12_1","sheep","1"
"1156","2019/11_1","sheep","1"
"1157","2019/10_1","goats","1"
"1158","2019/9_1","goats","0"
"1159","2019/9_1","sheep","1"
"1160","2019/8_1","sheep","1"
"1161","2019/7_1","goats","1"
"1162","2019/3_2","pigs","0"
"1163","2019/6_1","sheep","1"
"1164","2019/5_1","sheep","1"
"1165","2018/27_1","goats","0"
"1166","2018/27_1","sheep","1"
"1167","2019/3_1","goats","1"
"1168","2019/2_2","goats","1"
"1169","2019/1_4","cows","1"
"1170","2019/2_1","pigs","0"
"1171","2018/13_3","pigs","0"
"1172","2019/1_3","sheep","1"
"1173","2018/12_3","pigs","0"
"1174","2018/11_3","pigs","0"
"1175","2018/10_3","pigs","0"
"1176","2019/1_2","pigs","0"
"1177","2019/1_1","goats","0"
"1178","2019/4_1","sheep","1"
"1179","2018/26_1","goats","1"
"1180","2018/25_1","goats","0"
"1181","2018/25_1","sheep","2"
"1182","2018/9_4","pigs","0"
"1183","2018/13_2","cows","0"
"1184","2018/24_1","goats","0"
"1185","2018/24_1","sheep","1"
"1186","2018/11_2","goats","0"
"1187","2018/12_2","goats","0"
"1188","2018/23_1","goats","1"
"1189","2018/22_1","sheep","1"
"1190","2018/10_2","goats","0"
"1191","2018/9_3","horses","0"
"1192","2018/8_4","horses","0"
"1193","2018/4_4","goats","0"
"1194","2018/5_4","sheep","52"
"1195","2018/6_4","sheep","10"
"1196","2018/7_4","goats","0"
"1197","2018/8_3","goats","0"
"1198","2018/9_2","goats","0"
"1199","2018/3_4","cows","0"
"1200","2018/7_3","horses","1"
"1201","2018/6_3","horses","1"
"1202","2018/5_3","horses","1"
"1203","2018/4_3","horses","1"
"1204","2018/3_3","horses","1"
"1205","2018/2_5","horses","1"
"1206","2018/2_4","cows","0"
"1207","2018/1_5","horses","1"
"1208","2018/2_3","cows","0"
"1209","2018/1_4","cows","1"
"1210","2018/1_3","cows","0"
"1211","2018/21_1","sheep","1"
"1212","2018/20_1","goats","0"
"1213","2018/20_1","sheep","1"
"1214","2018/19_1","goats","0"
"1215","2018/19_1","sheep","1"
"1216","2018/17_1","goats","0"
"1217","2018/17_1","sheep","2"
"1218","2018/18_1","sheep","1"
"1219","2018/16_1","goats","0"
"1220","2018/16_1","sheep","1"
"1221","2018/15_1","goats","1"
"1222","2018/8_2","pigs","0"
"1223","2018/14_1","goats","0"
"1224","2018/14_1","sheep","1"
"1225","2018/13_1","sheep","1"
"1226","2018/12_1","sheep","1"
"1227","2018/11_1","sheep","1"
"1228","2018/7_2","pigs","0"
"1229","2018/6_2","pigs","0"
"1230","2018/10_1","sheep","1"
"1231","2018/9_1","sheep","1"
"1232","2018/8_1","sheep","1"
"1233","2018/7_1","goats","0"
"1234","2018/7_1","sheep","1"
"1235","2018/6_1","goats","2"
"1236","2018/5_2","goats","1"
"1237","2018/4_2","sheep","1"
"1238","2017/33_1","sheep","1"
"1239","2018/3_2","goats","1"
"1240","2017/32_1","sheep","1"
"1241","2018/3_1","pigs","0"
"1242","2018/4_1","pigs","0"
"1243","2018/5_1","pigs","0"
"1244","2018/2_2","sheep","1"
"1245","2018/2_1","pigs","0"
"1246","2018/1_2","sheep","1"
"1247","2018/1_1","pigs","0"
"1248","2017/10_3","goats","0"
"1249","2017/13_2","horses","1"
"1250","2017/12_2","horses","1"
"1251","2017/11_2","horses","1"
"1252","2017/10_2","horses","1"
"1253","2017/7_4","cows","0"
"1254","2017/8_4","goats","0"
"1255","2017/9_4","cows","0"
"1256","2017/31_1","goats","0"
"1257","2017/31_1","sheep","2"
"1258","2017/30_1","sheep","1"
"1259","2017/29_1","sheep","1"
"1260","2017/6_4","goats","36"
"1261","2017/28_1","sheep","1"
"1262","2017/3_5","cows","1"
"1263","2017/8_3","horses","1"
"1264","2017/9_3","horses","1"
"1265","2017/27_1","sheep","1"
"1266","2017/26_1","sheep","1"
"1267","2017/24_1","sheep","1"
"1268","2017/7_3","horses","1"
"1269","2017/25_1","sheep","1"
"1270","2017/1_8","pigs","0"
"1271","2017/2_8","pigs","0"
"1272","2017/6_3","horses","1"
"1273","2017/5_4","goats","0"
"1274","2017/4_4","goats","0"
"1275","2017/5_3","horses","1"
"1276","2017/4_3","horses","1"
"1277","2017/3_4","horses","1"
"1278","2017/2_7","horses","1"
"1279","2017/23_1","goats","1"
"1280","2017/3_3","cows","0"
"1281","2017/2_6","cows","0"
"1282","2017/22_1","goats","2"
"1283","2017/1_7","horses","1"
"1284","2017/2_5","horses","0"
"1285","2017/21_1","sheep","5"
"1286","2017/20_1","sheep","1"
"1287","2017/19_1","goats","0"
"1288","2017/19_1","sheep","1"
"1289","2017/18_1","goats","0"
"1290","2017/18_1","sheep","1"
"1291","2017/1_6","horses","2"
"1292","2017/17_1","sheep","1"
"1293","2017/16_1","sheep","1"
"1294","2017/15_1","sheep","1"
"1295","2017/14_1","goats","1"
"1296","2017/13_1","goats","0"
"1297","2017/13_1","sheep","1"
"1298","2017/12_1","sheep","1"
"1299","2017/2_4","cows","1"
"1300","2017/11_1","sheep","1"
"1301","2017/9_2","goats","1"
"1302","2017/8_2","goats","0"
"1303","2017/8_2","sheep","1"
"1304","2017/7_2","goats","0"
"1305","2017/7_2","sheep","1"
"1306","2017/6_2","sheep","1"
"1307","2017/1_5","cows","1"
"1308","2017/10_1","poultry","0"
"1309","2017/9_1","poultry","250"
"1310","2017/8_1","poultry","0"
"1311","2017/2_3","poultry","0"
"1312","2017/3_2","poultry","0"
"1313","2017/4_2","poultry","0"
"1314","2017/5_2","poultry","0"
"1315","2017/6_1","poultry","0"
"1316","2017/7_1","poultry","0"
"1317","2017/1_4","poultry","0"
"1318","2017/5_1","goats","0"
"1319","2017/5_1","sheep","1"
"1320","2017/2_2","wild_animals","0"
"1321","2017/4_1","sheep","1"
"1322","2017/1_3","goats","0"
"1323","2017/3_1","goats","1"
"1324","2016/24_2","sheep","1"
"1325","2017/2_1","sheep","1"
"1326","2017/1_2","goats","0"
"1327","2017/1_2","sheep","1"
"1328","2016/21_2","goats","0"
"1329","2016/21_2","sheep","1"
"1330","2016/23_2","goats","1"
"1331","2017/1_1","wild_animals","2"
"1332","2016/22_2","sheep","1"
"1333","2016/20_3","goats","0"
"1334","2016/20_2","goats","1"
"1335","2016/73_1","horses","1"
"1336","2016/16_3","goats","0"
"1337","2016/17_3","cows","0"
"1338","2016/18_3","goats","0"
"1339","2016/19_3","goats","0"
"1340","2016/19_2","sheep","1"
"1341","2016/72_1","horses","1"
"1342","2016/15_3","sheep","1"
"1343","2016/14_3","cows","0"
"1344","2016/13_3","goats","0"
"1345","2016/12_3","cows","0"
"1346","2016/11_3","goats","0"
"1347","2016/71_1","horses","1"
"1348","2016/70_1","horses","1"
"1349","2016/6_3","goats","0"
"1350","2016/7_3","goats","0"
"1351","2016/8_3","cows","0"
"1352","2016/9_3","goats","0"
"1353","2016/10_3","goats","0"
"1354","2016/18_2","sheep","1"
"1355","2016/16_2","sheep","1"
"1356","2016/69_1","horses","1"
"1357","2016/68_1","horses","0"
"1358","2016/17_2","sheep","1"
"1359","2016/67_1","horses","1"
"1360","2016/65_1","horses","1"
"1361","2016/66_1","horses","1"
"1362","2016/15_2","goats","0"
"1363","2016/15_2","sheep","1"
"1364","2016/63_1","horses","1"
"1365","2016/64_1","horses","1"
"1366","2016/62_1","horses","0"
"1367","2016/60_1","horses","1"
"1368","2016/61_1","horses","1"
"1369","2016/5_3","cows","0"
"1370","2016/59_1","horses","1"
"1371","2016/56_1","horses","1"
"1372","2016/57_1","horses","1"
"1373","2016/58_1","horses","1"
"1374","2016/45_1","horses","1"
"1375","2016/46_1","horses","1"
"1376","2016/47_1","horses","1"
"1377","2016/48_1","horses","1"
"1378","2016/14_2","goats","1"
"1379","2016/49_1","horses","1"
"1380","2016/44_1","horses","1"
"1381","2016/43_1","horses","1"
"1382","2016/50_1","horses","1"
"1383","2016/51_1","horses","1"
"1384","2016/52_1","horses","1"
"1385","2016/53_1","horses","1"
"1386","2016/54_1","horses","1"
"1387","2016/55_1","horses","1"
"1388","2016/4_3","goats","0"
"1389","2016/42_1","horses","1"
"1390","2016/13_2","goats","1"
"1391","2016/12_2","goats","1"
"1392","2016/38_1","horses","1"
"1393","2016/39_1","horses","1"
"1394","2016/40_1","horses","1"
"1395","2016/41_1","horses","1"
"1396","2016/35_1","horses","1"
"1397","2016/36_1","horses","1"
"1398","2016/37_1","horses","3"
"1399","2016/34_1","horses","1"
"1400","2016/33_1","horses","1"
"1401","2016/3_3","goats","0"
"1402","2016/20_1","horses","1"
"1403","2016/21_1","horses","2"
"1404","2016/22_1","horses","1"
"1405","2016/23_1","horses","1"
"1406","2016/24_1","horses","1"
"1407","2016/25_1","horses","1"
"1408","2016/26_1","horses","1"
"1409","2016/27_1","horses","1"
"1410","2016/28_1","horses","1"
"1411","2016/29_1","horses","1"
"1412","2016/30_1","horses","1"
"1413","2016/31_1","horses","1"
"1414","2016/32_1","horses","1"
"1415","2016/16_1","horses","1"
"1416","2016/17_1","horses","1"
"1417","2016/18_1","horses","1"
"1418","2016/19_1","horses","1"
"1419","2016/15_1","horses","1"
"1420","2016/14_1","horses","1"
"1421","2016/13_1","horses","1"
"1422","2016/12_1","horses","1"
"1423","2016/11_2","horses","1"
"1424","2016/10_2","horses","1"
"1425","2016/3_2","horses","1"
"1426","2016/4_2","horses","1"
"1427","2016/5_2","horses","1"
"1428","2016/6_2","horses","1"
"1429","2016/7_2","horses","2"
"1430","2016/8_2","horses","1"
"1431","2016/9_2","horses","1"
"1432","2016/2_4","horses","5"
"1433","2016/11_1","sheep","1"
"1434","2016/1_5","horses","1"
"1435","2016/2_3","sheep","110"
"1436","2016/10_1","sheep","1"
"1437","2016/9_1","goats","0"
"1438","2016/9_1","sheep","1"
"1439","2016/1_4","goats","0"
"1440","2016/1_4","sheep","18"
"1441","2016/8_1","goats","0"
